Pattern,ErrorRate,CorruptionLevel,num_neurons,param
1,0.0,0.0,100,256
1,0.0,0.1,100,256
1,0.0,0.2,100,256
1,0.0,0.3,100,256
1,0.0,0.4,100,256
1,0.0,0.5,100,256
2,0.0,0.0,100,256
2,0.0,0.1,100,256
2,0.0,0.2,100,256
2,0.0031,0.3,100,256
2,0.03736,0.4,100,256
2,0.08223333333333334,0.5,100,256
3,0.0,0.0,100,256
3,0.0,0.1,100,256
3,0.0011777777777777776,0.2,100,256
3,0.01,0.3,100,256
3,0.044226666666666664,0.4,100,256
3,0.10776666666666666,0.5,100,256
4,0.0,0.0,100,256
4,0.0,0.1,100,256
4,0.0011833333333333333,0.2,100,256
4,0.01855,0.3,100,256
4,0.06453,0.4,100,256
4,0.13164166666666666,0.5,100,256
5,0.0,0.0,100,256
5,0.0,0.1,100,256
5,0.00216,0.2,100,256
5,0.01858,0.3,100,256
5,0.079024,0.4,100,256
5,0.15187333333333333,0.5,100,256
6,0.0,0.0,100,256
6,0.0,0.1,100,256
6,0.001211111111111111,0.2,100,256
6,0.022075,0.3,100,256
6,0.08458666666666664,0.4,100,256
6,0.15973333333333337,0.5,100,256
7,0.0,0.0,100,256
7,0.0,0.1,100,256
7,0.0013523809523809526,0.2,100,256
7,0.02784285714285714,0.3,100,256
7,0.09545142857142856,0.4,100,256
7,0.1740809523809524,0.5,100,256
8,0.0,0.0,100,256
8,0.0,0.1,100,256
8,0.0004583333333333334,0.2,100,256
8,0.0262,0.3,100,256
8,0.09798499999999999,0.4,100,256
8,0.17916250000000003,0.5,100,256
9,0.0,0.0,100,256
9,0.0,0.1,100,256
9,0.0015925925925925927,0.2,100,256
9,0.02863888888888889,0.3,100,256
9,0.10330222222222223,0.4,100,256
9,0.1872555555555556,0.5,100,256
10,0.0,0.0,100,256
10,0.0,0.1,100,256
10,0.0017000000000000001,0.2,100,256
10,0.03026,0.3,100,256
10,0.106372,0.4,100,256
10,0.18678999999999998,0.5,100,256
11,0.0,0.0,100,256
11,0.0,0.1,100,256
11,0.004012121212121212,0.2,100,256
11,0.03543636363636363,0.3,100,256
11,0.11451636363636364,0.4,100,256
11,0.1978030303030303,0.5,100,256
12,0.0,0.0,100,256
12,0.0,0.1,100,256
12,0.0036222222222222224,0.2,100,256
12,0.03509583333333333,0.3,100,256
12,0.11490333333333333,0.4,100,256
12,0.20072222222222222,0.5,100,256
13,0.0,0.0,100,256
13,0.0001769230769230769,0.1,100,256
13,0.00381025641025641,0.2,100,256
13,0.03661538461538462,0.3,100,256
13,0.11828615384615385,0.4,100,256
13,0.2046692307692308,0.5,100,256
14,0.0,0.0,100,256
14,0.0,0.1,100,256
14,0.0054666666666666665,0.2,100,256
14,0.04347142857142858,0.3,100,256
14,0.12709428571428572,0.4,100,256
14,0.21266904761904762,0.5,100,256
15,0.0,0.0,100,256
15,0.0,0.1,100,256
15,0.004382222222222222,0.2,100,256
15,0.04368333333333333,0.3,100,256
15,0.13007733333333332,0.4,100,256
15,0.21764888888888886,0.5,100,256
16,0.0,0.0,100,256
16,0.0,0.1,100,256
16,0.0037708333333333335,0.2,100,256
16,0.044228125,0.3,100,256
16,0.13340000000000002,0.4,100,256
16,0.21978125,0.5,100,256
17,0.0,0.0,100,256
17,0.0,0.1,100,256
17,0.006376470588235293,0.2,100,256
17,0.043585294117647055,0.3,100,256
17,0.12953882352941176,0.4,100,256
17,0.2149372549019608,0.5,100,256
18,0.0,0.0,100,256
18,0.0,0.1,100,256
18,0.004062962962962963,0.2,100,256
18,0.042541666666666665,0.3,100,256
18,0.1322111111111111,0.4,100,256
18,0.2206685185185185,0.5,100,256
19,0.0,0.0,100,256
19,0.0,0.1,100,256
19,0.005094736842105264,0.2,100,256
19,0.04858421052631579,0.3,100,256
19,0.14182315789473685,0.4,100,256
19,0.2264350877192982,0.5,100,256
20,0.0,0.0,100,256
20,0.000155,0.1,100,256
20,0.00574,0.2,100,256
20,0.051045,0.3,100,256
20,0.14030199999999998,0.4,100,256
20,0.22697333333333333,0.5,100,256
21,0.0,0.0,100,256
21,0.0,0.1,100,256
21,0.0077714285714285715,0.2,100,256
21,0.055319047619047615,0.3,100,256
21,0.14459619047619046,0.4,100,256
21,0.23073809523809524,0.5,100,256
22,0.0,0.0,100,256
22,0.0,0.1,100,256
22,0.005363636363636363,0.2,100,256
22,0.05145681818181818,0.3,100,256
22,0.14581272727272723,0.4,100,256
22,0.23229393939393936,0.5,100,256
23,0.0,0.0,100,256
23,0.0002521739130434783,0.1,100,256
23,0.007295652173913047,0.2,100,256
23,0.056860869565217395,0.3,100,256
23,0.14845043478260866,0.4,100,256
23,0.2352913043478261,0.5,100,256
24,0.0,0.0,100,256
24,0.0001333333333333333,0.1,100,256
24,0.006994444444444444,0.2,100,256
24,0.056243749999999995,0.3,100,256
24,0.14939666666666665,0.4,100,256
24,0.23640694444444443,0.5,100,256
25,0.0,0.0,100,256
25,0.00032,0.1,100,256
25,0.006408000000000001,0.2,100,256
25,0.050991999999999996,0.3,100,256
25,0.1456704,0.4,100,256
25,0.2332053333333333,0.5,100,256
26,0.0,0.0,100,256
26,0.00020384615384615382,0.1,100,256
26,0.007369230769230769,0.2,100,256
26,0.056584615384615386,0.3,100,256
26,0.15165692307692308,0.4,100,256
26,0.23793076923076914,0.5,100,256
27,0.0,0.0,100,256
27,0.0,0.1,100,256
27,0.00917037037037037,0.2,100,256
27,0.059785185185185184,0.3,100,256
27,0.15366962962962963,0.4,100,256
27,0.24092716049382715,0.5,100,256
28,0.0,0.0,100,256
28,0.0,0.1,100,256
28,0.006976190476190477,0.2,100,256
28,0.061464285714285714,0.3,100,256
28,0.15844714285714287,0.4,100,256
28,0.24492142857142857,0.5,100,256
29,0.0,0.0,100,256
29,0.00031724137931034486,0.1,100,256
29,0.008811494252873564,0.2,100,256
29,0.06063448275862069,0.3,100,256
29,0.15559586206896553,0.4,100,256
29,0.24180919540229884,0.5,100,256
30,0.0,0.0,100,256
30,8.333333333333333e-05,0.1,100,256
30,0.008377777777777779,0.2,100,256
30,0.059013333333333334,0.3,100,256
30,0.15635866666666667,0.4,100,256
30,0.24450666666666668,0.5,100,256
31,0.0,0.0,100,256
31,0.00011290322580645162,0.1,100,256
31,0.009729032258064515,0.2,100,256
31,0.06257580645161291,0.3,100,256
31,0.16093548387096773,0.4,100,256
31,0.24788279569892477,0.5,100,256
32,0.0,0.0,100,256
32,0.0,0.1,100,256
32,0.00800625,0.2,100,256
32,0.0636609375,0.3,100,256
32,0.16313125,0.4,100,256
32,0.24999999999999994,0.5,100,256
33,0.0,0.0,100,256
33,0.00024545454545454545,0.1,100,256
33,0.008117171717171719,0.2,100,256
33,0.06281666666666666,0.3,100,256
33,0.162590303030303,0.4,100,256
33,0.2488090909090909,0.5,100,256
34,0.0,0.0,100,256
34,0.0002941176470588235,0.1,100,256
34,0.010254901960784314,0.2,100,256
34,0.06687794117647058,0.3,100,256
34,0.166,0.4,100,256
34,0.252878431372549,0.5,100,256
35,0.0,0.0,100,256
35,9.428571428571429e-05,0.1,100,256
35,0.00936,0.2,100,256
35,0.06844428571428571,0.3,100,256
35,0.1659062857142857,0.4,100,256
35,0.2522733333333333,0.5,100,256
36,0.0,0.0,100,256
36,0.000325,0.1,100,256
36,0.010522222222222223,0.2,100,256
36,0.06712222222222222,0.3,100,256
36,0.16715333333333338,0.4,100,256
36,0.2544805555555555,0.5,100,256
37,0.0,0.0,100,256
37,0.0001891891891891892,0.1,100,256
37,0.008590990990990992,0.2,100,256
37,0.0675081081081081,0.3,100,256
37,0.1682681081081081,0.4,100,256
37,0.2545927927927928,0.5,100,256
38,0.0,0.0,100,256
38,0.00015263157894736842,0.1,100,256
38,0.009792982456140352,0.2,100,256
38,0.06786315789473685,0.3,100,256
38,0.16822000000000004,0.4,100,256
38,0.2559201754385965,0.5,100,256
39,0.0,0.0,100,256
39,6.153846153846154e-05,0.1,100,256
39,0.009856410256410257,0.2,100,256
39,0.07139871794871797,0.3,100,256
39,0.17285025641025636,0.4,100,256
39,0.2590299145299146,0.5,100,256
40,0.0,0.0,100,256
40,0.00021999999999999998,0.1,100,256
40,0.009983333333333332,0.2,100,256
40,0.06946125,0.3,100,256
40,0.168158,0.4,100,256
40,0.256345,0.5,100,256
41,0.0,0.0,100,256
41,0.00014878048780487806,0.1,100,256
41,0.009648780487804879,0.2,100,256
41,0.07137560975609757,0.3,100,256
41,0.17016487804878047,0.4,100,256
41,0.2570731707317073,0.5,100,256
42,0.0,0.0,100,256
42,6.428571428571429e-05,0.1,100,256
42,0.010661904761904763,0.2,100,256
42,0.07211190476190477,0.3,100,256
42,0.17246857142857144,0.4,100,256
42,0.2591126984126984,0.5,100,256
43,0.0,0.0,100,256
43,0.00023953488372093024,0.1,100,256
43,0.010086821705426357,0.2,100,256
43,0.07353372093023257,0.3,100,256
43,0.17548837209302323,0.4,100,256
43,0.2615062015503876,0.5,100,256
44,0.0,0.0,100,256
44,7.5e-05,0.1,100,256
44,0.011104545454545455,0.2,100,256
44,0.07241704545454546,0.3,100,256
44,0.17396818181818186,0.4,100,256
44,0.2602962121212121,0.5,100,256
45,0.0,0.0,100,256
45,0.00025111111111111113,0.1,100,256
45,0.010847407407407406,0.2,100,256
45,0.07361555555555556,0.3,100,256
45,0.1757333333333333,0.4,100,256
45,0.2638925925925926,0.5,100,256
46,0.0,0.0,100,256
46,7.391304347826086e-05,0.1,100,256
46,0.011143478260869566,0.2,100,256
46,0.07675108695652173,0.3,100,256
46,0.17818521739130436,0.4,100,256
46,0.2654304347826087,0.5,100,256
47,0.0,0.0,100,256
47,0.00022978723404255317,0.1,100,256
47,0.010604255319148935,0.2,100,256
47,0.07944893617021277,0.3,100,256
47,0.17916595744680852,0.4,100,256
47,0.2664255319148936,0.5,100,256
48,0.0,0.0,100,256
48,0.00032499999999999993,0.1,100,256
48,0.011455555555555557,0.2,100,256
48,0.07558645833333333,0.3,100,256
48,0.1768075,0.4,100,256
48,0.26357569444444445,0.5,100,256
49,0.0,0.0,100,256
49,0.00011632653061224491,0.1,100,256
49,0.013091156462585034,0.2,100,256
49,0.07835714285714286,0.3,100,256
49,0.18200326530612243,0.4,100,256
49,0.26864829931972795,0.5,100,256
50,0.0,0.0,100,256
50,0.00032,0.1,100,256
50,0.011332000000000002,0.2,100,256
50,0.076444,0.3,100,256
50,0.17976559999999994,0.4,100,256
50,0.26630733333333334,0.5,100,256
51,0.0,0.0,100,256
51,0.0002882352941176471,0.1,100,256
51,0.012218300653594773,0.2,100,256
51,0.08110098039215685,0.3,100,256
51,0.18440156862745097,0.4,100,256
51,0.27098300653594776,0.5,100,256
52,0.0,0.0,100,256
52,0.00020384615384615382,0.1,100,256
52,0.012142307692307694,0.2,100,256
52,0.07943846153846154,0.3,100,256
52,0.1837353846153846,0.4,100,256
52,0.2700653846153846,0.5,100,256
53,0.0,0.0,100,256
53,0.0001150943396226415,0.1,100,256
53,0.011755974842767296,0.2,100,256
53,0.08069999999999998,0.3,100,256
53,0.18340377358490567,0.4,100,256
53,0.26961635220125785,0.5,100,256
54,0.0,0.0,100,256
54,0.0002074074074074074,0.1,100,256
54,0.01313703703703704,0.2,100,256
54,0.07871481481481482,0.3,100,256
54,0.18356296296296298,0.4,100,256
54,0.2702506172839506,0.5,100,256
55,0.0,0.0,100,256
55,0.00012,0.1,100,256
55,0.013037575757575758,0.2,100,256
55,0.08096727272727273,0.3,100,256
55,0.1856989090909091,0.4,100,256
55,0.2718660606060606,0.5,100,256
56,0.0,0.0,100,256
56,0.0001375,0.1,100,256
56,0.012301190476190476,0.2,100,256
56,0.08092857142857145,0.3,100,256
56,0.18414285714285714,0.4,100,256
56,0.27094999999999997,0.5,100,256
57,0.0,0.0,100,256
57,0.00034210526315789466,0.1,100,256
57,0.013101754385964913,0.2,100,256
57,0.08389210526315788,0.3,100,256
57,0.18711298245614033,0.4,100,256
57,0.27376081871345026,0.5,100,256
58,0.0,0.0,100,256
58,0.0001706896551724138,0.1,100,256
58,0.013717241379310343,0.2,100,256
58,0.08282413793103449,0.3,100,256
58,0.18768137931034484,0.4,100,256
58,0.27441896551724143,0.5,100,256
59,0.0,0.0,100,256
59,0.00028644067796610166,0.1,100,256
59,0.013482485875706217,0.2,100,256
59,0.08481440677966103,0.3,100,256
59,0.19039796610169493,0.4,100,256
59,0.27661299435028247,0.5,100,256
60,0.0,0.0,100,256
60,0.00014666666666666666,0.1,100,256
60,0.013403333333333333,0.2,100,256
60,0.08173416666666666,0.3,100,256
60,0.186586,0.4,100,256
60,0.2728044444444444,0.5,100,256
61,0.0,0.0,100,256
61,0.00036721311475409834,0.1,100,256
61,0.013462295081967213,0.2,100,256
61,0.08299508196721313,0.3,100,256
61,0.1883318032786885,0.4,100,256
61,0.27461256830601094,0.5,100,256
62,0.0,0.0,100,256
62,0.000382258064516129,0.1,100,256
62,0.012026881720430108,0.2,100,256
62,0.08328548387096774,0.3,100,256
62,0.1880961290322581,0.4,100,256
62,0.27578279569892467,0.5,100,256
63,0.0,0.0,100,256
63,0.0002777777777777778,0.1,100,256
63,0.01423915343915344,0.2,100,256
63,0.08298174603174603,0.3,100,256
63,0.18812063492063497,0.4,100,256
63,0.2746111111111112,0.5,100,256
64,0.0,0.0,100,256
64,0.00028906250000000004,0.1,100,256
64,0.013097916666666666,0.2,100,256
64,0.08590312500000001,0.3,100,256
64,0.19177562500000003,0.4,100,256
64,0.2778911458333334,0.5,100,256
65,0.0,0.0,100,256
65,0.0004553846153846154,0.1,100,256
65,0.015585641025641027,0.2,100,256
65,0.08661538461538461,0.3,100,256
65,0.19267446153846152,0.4,100,256
65,0.2783579487179487,0.5,100,256
66,0.0,0.0,100,256
66,3.484848484848485e-05,0.1,100,256
66,0.013142424242424242,0.2,100,256
66,0.08645000000000001,0.3,100,256
66,0.19358666666666668,0.4,100,256
66,0.2797984848484848,0.5,100,256
67,0.0,0.0,100,256
67,0.0004253731343283582,0.1,100,256
67,0.015245771144278605,0.2,100,256
67,0.0872410447761194,0.3,100,256
67,0.19301611940298505,0.4,100,256
67,0.2795258706467662,0.5,100,256
68,0.0,0.0,100,256
68,0.0001852941176470588,0.1,100,256
68,0.013705882352941175,0.2,100,256
68,0.08847794117647059,0.3,100,256
68,0.19408235294117648,0.4,100,256
68,0.2802730392156863,0.5,100,256
69,0.0,0.0,100,256
69,0.0005550724637681159,0.1,100,256
69,0.014869565217391302,0.2,100,256
69,0.08744130434782608,0.3,100,256
69,0.19447942028985504,0.4,100,256
69,0.28036956521739137,0.5,100,256
70,0.0,0.0,100,256
70,0.00024285714285714289,0.1,100,256
70,0.014804761904761904,0.2,100,256
70,0.08662214285714287,0.3,100,256
70,0.193892,0.4,100,256
70,0.28071238095238094,0.5,100,256
71,0.0,0.0,100,256
71,0.0002676056338028169,0.1,100,256
71,0.014520187793427232,0.2,100,256
71,0.0885443661971831,0.3,100,256
71,0.19570816901408453,0.4,100,256
71,0.28153661971830984,0.5,100,256
72,0.0,0.0,100,256
72,0.0003791666666666667,0.1,100,256
72,0.01391944444444445,0.2,100,256
72,0.08912847222222223,0.3,100,256
72,0.19513333333333335,0.4,100,256
72,0.2816074074074074,0.5,100,256
73,0.0,0.0,100,256
73,0.00034246575342465754,0.1,100,256
73,0.015998173515981737,0.2,100,256
73,0.0945554794520548,0.3,100,256
73,0.19991287671232877,0.4,100,256
73,0.2854178082191781,0.5,100,256
74,0.0,0.0,100,256
74,0.0002567567567567567,0.1,100,256
74,0.016102702702702705,0.2,100,256
74,0.09355270270270272,0.3,100,256
74,0.1996227027027027,0.4,100,256
74,0.2860261261261261,0.5,100,256
